32356,3
-1.08601407065279e-05,1.5527289455924e-06,1.98993086865419e-05
-1.08601406393789e-05,1.55272894621204e-06,1.98993086868668e-05
-1.08601405796612e-05,1.55272896605637e-06,1.98993086870637e-05
-1.08601405209676e-05,1.55272897883422e-06,1.98993087653731e-05
-1.08601404583891e-05,1.55272897342839e-06,1.98993087656821e-05
-1.08601403955255e-05,1.55272900811377e-06,1.98993089442229e-05
-1.08601403497732e-05,1.55272903340005e-06,1.98993089444769e-05
-1.08601403143699e-05,1.55272905905003e-06,1.98993089446007e-05
-1.08601402572821e-05,1.55272911512623e-06,1.98993090802139e-05
-1.08601402013819e-05,1.55272914074019e-06,1.98993090805147e-05
-1.08601401565885e-05,1.55272917092943e-06,1.98993090806715e-05
-1.08601400906879e-05,1.5527292078206e-06,1.98993090808325e-05
-1.08601400153241e-05,1.55272923222719e-06,1.98993090809679e-05
-1.08601399727663e-05,1.55272927048008e-06,1.98993091716893e-05
-1.0860139949252e-05,1.55272930410102e-06,1.98993093807691e-05
-1.0860139921685e-05,1.55272931356081e-06,1.98993093809775e-05
-1.08601398831473e-05,1.5527293346551e-06,1.9899309381163e-05
-1.08601398467953e-05,1.5527293543777e-06,1.98993093812716e-05
-1.08601397826452e-05,1.55272938162909e-06,1.98993094270859e-05
-1.08601397264694e-05,1.55272939254294e-06,1.9899309427391e-05
-1.08601396990986e-05,1.55272941351887e-06,1.98993094274946e-05
-1.08601396414029e-05,1.55272945157706e-06,1.9899309595968e-05
-1.08601395533802e-05,1.55272947183114e-06,1.98993095964435e-05
-1.08601394739754e-05,1.55272949469268e-06,1.98993095967124e-05
-1.08601394216589e-05,1.55272952751026e-06,1.98993097999002e-05
-1.08601393849617e-05,1.55272954994316e-06,1.98993098000992e-05
-1.08601393510419e-05,1.55272955844941e-06,1.98993099629285e-05
-1.0860139293832e-05,1.55272957596559e-06,1.98993099632561e-05
-1.08601392344736e-05,1.55272962170124e-06,1.98993099634982e-05
-1.08601392000627e-05,1.55272966199984e-06,1.9899309963607e-05
-1.08601391722766e-05,1.55272969491835e-06,1.98993100358714e-05
-1.08601391304789e-05,1.55272970437513e-06,1.98993100360945e-05
-1.08601390890372e-05,1.55272971844411e-06,1.98993101072674e-05
-1.0860139076694e-05,1.55272972804062e-06,1.98993101073234e-05
-1.08601390359668e-05,1.55272972673995e-06,1.98993101074696e-05
-1.08601389647022e-05,1.55272973001047e-06,1.98993101076518e-05
-1.08601389106801e-05,1.55272975716638e-06,1.98993101077668e-05
-1.08601388486303e-05,1.55272980834265e-06,1.98993102601928e-05
-1.08601388001275e-05,1.55272985192285e-06,1.98993102604749e-05
-1.0860138758451e-05,1.55272989038153e-06,1.98993102606448e-05
-1.08601387018741e-05,1.55272992911294e-06,1.98993103658146e-05
-1.08601386709972e-05,1.55272993758969e-06,1.98993103660001e-05
-1.08601386387482e-05,1.55272995404507e-06,1.98993105613819e-05
-1.08601385831795e-05,1.55272998423029e-06,1.98993105617842e-05
-1.08601385445576e-05,1.55273000823533e-06,1.98993105619472e-05
-1.08601385103845e-05,1.5527300382507e-06,1.98993107026484e-05
-1.08601384495755e-05,1.552730080088e-06,1.98993107030084e-05
-1.08601383730709e-05,1.55273011965811e-06,1.98993107032903e-05
-1.08601383087091e-05,1.55273015412047e-06,1.9899310917063e-05
-1.08601382792713e-05,1.55273017358174e-06,1.98993109172443e-05
-1.0860138252685e-05,1.55273019229516e-06,1.98993110323535e-05
-1.08601381851958e-05,1.55273021303706e-06,1.98993110327952e-05
-1.08601381042689e-05,1.55273024532142e-06,1.98993110331143e-05
-1.08601380327899e-05,1.55273025875412e-06,1.98993112136629e-05
-1.08601379737822e-05,1.55273028028298e-06,1.98993112139935e-05
-1.08601379207302e-05,1.55273031106367e-06,1.9899311214188e-05
-1.08601378775535e-05,1.55273034090171e-06,1.98993114241345e-05
-1.08601378287544e-05,1.55273035207552e-06,1.98993114244039e-05
-1.08601377836518e-05,1.5527303619616e-06,1.98993114245563e-05
-1.08601377370218e-05,1.5527304069622e-06,1.98993114823744e-05
-1.08601376619829e-05,1.55273043277214e-06,1.98993114828006e-05
-1.08601376048338e-05,1.55273045701572e-06,1.98993114830038e-05
-1.08601375856444e-05,1.55273049580136e-06,1.98993116363421e-05
-1.08601375569429e-05,1.55273052832527e-06,1.98993116365137e-05
-1.08601375127659e-05,1.55273055465919e-06,1.98993116366861e-05
-1.08601374613286e-05,1.55273058224203e-06,1.98993116368128e-05
-1.08601374284186e-05,1.55273061043947e-06,1.98993118187728e-05
-1.08601374009115e-05,1.55273061559458e-06,1.98993118189408e-05
-1.08601373692595e-05,1.55273064717733e-06,1.98993118190646e-05
-1.08601373526129e-05,1.5527306912912e-06,1.98993119921608e-05
-1.08601373195023e-05,1.55273069459089e-06,1.98993119923717e-05
-1.08601372620628e-05,1.55273069095313e-06,1.98993119911016e-05
-1.08601371904397e-05,1.55273073741237e-06,1.98993121342475e-05
-1.08601371351008e-05,1.55273076270952e-06,1.98993121345604e-05
-1.08601370615497e-05,1.55273077116524e-06,1.98993122463253e-05
-1.08601369946891e-05,1.55273077638609e-06,1.98993122467863e-05
-1.08601369461309e-05,1.55273079377205e-06,1.9899312246984e-05
-1.08601368737404e-05,1.55273083895497e-06,1.98993125287282e-05
-1.08601367877816e-05,1.55273086356274e-06,1.98993125292686e-05
-1.08601367437287e-05,1.55273088789129e-06,1.98993125294316e-05
-1.08601367178915e-05,1.55273090591426e-06,1.98993127612185e-05
-1.08601366699865e-05,1.55273090962166e-06,1.98993127614928e-05
-1.08601366199835e-05,1.55273092130453e-06,1.98993127616705e-05
-1.08601365690577e-05,1.55273096478659e-06,1.98993128641165e-05
-1.08601365051029e-05,1.55273098507562e-06,1.98993128644834e-05
-1.08601364304579e-05,1.55273099030539e-06,1.98993128647411e-05
-1.08601363741072e-05,1.55273100219531e-06,1.98993128648621e-05
-1.08601363224868e-05,1.55273101823451e-06,1.98993128649361e-05
-1.08601362596764e-05,1.55273103711116e-06,1.98993130409911e-05
-1.08601361932519e-05,1.55273102801154e-06,1.98993130413161e-05
-1.08601361565932e-05,1.5527310414327e-06,1.98993130147089e-05
-1.08601361418801e-05,1.55273105655261e-06,1.98993130147914e-05
-1.08601361021386e-05,1.5527310827976e-06,1.98993130149293e-05
-1.08601360419832e-05,1.55273112312603e-06,1.98993132025168e-05
-1.08601359827979e-05,1.55273114317663e-06,1.9899313202844e-05
-1.08601359391023e-05,1.5527311528079e-06,1.98993132029986e-05
-1.08601358990306e-05,1.5527311834158e-06,1.98993133119913e-05
-1.08601358616992e-05,1.55273120227957e-06,1.98993133122157e-05
-1.0860135829405e-05,1.55273123093474e-06,1.98993134258857e-05
-1.08601357811151e-05,1.5527312493982e-06,1.98993134261711e-05
-1.08601357596041e-05,1.55273126556252e-06,1.98993134262379e-05
-1.08601357449503e-05,1.55273126790923e-06,1.98993134262642e-05
-1.08601357055368e-05,1.55273127764604e-06,1.9899313426328e-05
-1.08601356271002e-05,1.55273131125247e-06,1.98993135421047e-05
-1.08601355364827e-05,1.55273133792702e-06,1.98993135425538e-05
-1.0860135509086e-05,1.55273136204008e-06,1.98993135426539e-05
-1.08601354989848e-05,1.55273138895346e-06,1.98993137234411e-05
-1.08601354822271e-05,1.55273140758808e-06,1.98993137235608e-05
-1.08601354625302e-05,1.55273143052148e-06,1.98993137236341e-05
-1.08601354215916e-05,1.55273145933356e-06,1.98993139116697e-05
-1.08601353862956e-05,1.55273148896447e-06,1.98993139118838e-05
-1.08601353608569e-05,1.55273151600954e-06,1.98993139119703e-05
-1.0860135346362e-05,1.55273153300543e-06,1.98993140891477e-05
-1.08601353248421e-05,1.55273155395931e-06,1.98993140892789e-05
-1.08601352957171e-05,1.55273159162691e-06,1.98993143042752e-05
-1.08601352511599e-05,1.55273161999466e-06,1.98993143045485e-05
-1.08601351930181e-05,1.55273164132564e-06,1.9899314304762e-05
-1.08601351751572e-05,1.55273166663778e-06,1.98993144569312e-05
-1.08601351603036e-05,1.55273168450274e-06,1.9899314457006e-05
-1.08601351164199e-05,1.55273169349616e-06,1.9899314457149e-05
-1.08601350547598e-05,1.55273170514887e-06,1.98993145236536e-05
-1.08601349891005e-05,1.5527317091314e-06,1.98993145239944e-05
-1.08601349181351e-05,1.55273173043609e-06,1.98993145242214e-05
-1.0860134865111e-05,1.55273177046496e-06,1.98993146308054e-05
-1.08601348308544e-05,1.5527317784944e-06,1.98993146309884e-05
-1.08601347774386e-05,1.55273179579881e-06,1.98993147948915e-05
-1.08601347214147e-05,1.55273183505838e-06,1.9899314795243e-05
-1.08601346894777e-05,1.55273186631924e-06,1.98993147953614e-05
-1.08601346815953e-05,1.55273187861385e-06,1.98993149214262e-05
-1.08601346559468e-05,1.55273189160684e-06,1.98993149215662e-05
-1.08601345922791e-05,1.55273190726132e-06,1.98993149217847e-05
-1.08601345349378e-05,1.55273192042173e-06,1.9899314921906e-05
-1.08601344867619e-05,1.55273194284337e-06,1.98993149219685e-05
-1.08601344242273e-05,1.55273196611306e-06,1.98993150708711e-05
-1.08601343795072e-05,1.55273197528937e-06,1.98993150710717e-05
-1.08601343302908e-05,1.55273200133789e-06,1.98993150712064e-05
-1.086013426348e-05,1.55273203360676e-06,1.98993151849794e-05
-1.08601342098508e-05,1.55273204198072e-06,1.98993151852546e-05
-1.08601341531528e-05,1.5527320531993e-06,1.98993153070412e-05
-1.08601341132018e-05,1.55273207428817e-06,1.98993153073003e-05
-1.08601340696579e-05,1.55273209532451e-06,1.98993153074634e-05
-1.08601339816296e-05,1.55273210856077e-06,1.98993153962707e-05
-1.08601339120847e-05,1.55273211897351e-06,1.98993153966545e-05
-1.08601338959475e-05,1.55273213653442e-06,1.98993153967082e-05
-1.08601338897029e-05,1.55273214481531e-06,1.98993154919176e-05
-1.08601338781678e-05,1.55273215014136e-06,1.98993154919945e-05
-1.08601338616016e-05,1.55273217902603e-06,1.98993154920526e-05
-1.0860133815236e-05,1.55273220667708e-06,1.98993156426403e-05
-1.08601337913187e-05,1.55273221765873e-06,1.98993156427605e-05
-1.08601337657641e-05,1.55273223944589e-06,1.98993156428525e-05
-1.08601337202397e-05,1.55273226092804e-06,1.98993156429585e-05
-1.08601336832303e-05,1.55273228958615e-06,1.98993157669403e-05
-1.08601336288003e-05,1.55273231292308e-06,1.98993157672084e-05
-1.0860133580173e-05,1.55273232643802e-06,1.98993157673637e-05
-1.08601335542095e-05,1.55273235556473e-06,1.98993158968345e-05
-1.08601335286276e-05,1.55273237937247e-06,1.9899315896956e-05
-1.08601334724561e-05,1.55273241737194e-06,1.98993158971426e-05
-1.08601334138127e-05,1.55273246401522e-06,1.98993159965673e-05
-1.08601333865855e-05,1.55273247257254e-06,1.98993159967127e-05
-1.08601333502594e-05,1.5527324957823e-06,1.9899316194243e-05
-1.08601332930699e-05,1.55273251030981e-06,1.98993161945716e-05
-1.08601332269503e-05,1.55273254316073e-06,1.98993161948019e-05
-1.08601331786307e-05,1.55273259491496e-06,1.98993163664042e-05
-1.08601331550012e-05,1.55273262971932e-06,1.9899316366536e-05
-1.08601331444369e-05,1.55273264406871e-06,1.98993163665741e-05
-1.08601331261883e-05,1.55273267835257e-06,1.98993165643882e-05
-1.08601330845361e-05,1.55273270924629e-06,1.98993165645987e-05
-1.08601330354785e-05,1.55273273628974e-06,1.98993165647523e-05
-1.08601329577977e-05,1.55273278128855e-06,1.98993168044869e-05
-1.08601328948945e-05,1.55273281193464e-06,1.98993168047891e-05
-1.08601328586247e-05,1.55273284548561e-06,1.98993169169709e-05
-1.08601328298535e-05,1.55273287624438e-06,1.98993169171542e-05
-1.08601328146974e-05,1.55273289704041e-06,1.98993169172134e-05
-1.086013278258e-05,1.55273289422692e-06,1.98993169172765e-05
-1.08601327279572e-05,1.55273289417184e-06,1.98993169173475e-05
-1.08601326480047e-05,1.55273292230824e-06,1.98993171024977e-05
-1.08601325815151e-05,1.5527329591722e-06,1.98993172744454e-05
-1.0860132544379e-05,1.55273298058463e-06,1.98993172747296e-05
-1.08601325171056e-05,1.55273299283761e-06,1.98993172748534e-05
-1.08601325141278e-05,1.55273302034112e-06,1.98993174867115e-05
-1.08601324718444e-05,1.5527330498482e-06,1.98993174869285e-05
-1.0860132403521e-05,1.55273307514775e-06,1.98993174871297e-05
-1.08601323539356e-05,1.55273311801539e-06,1.98993174872258e-05
-1.08601322923086e-05,1.55273316620519e-06,1.9899317563907e-05
-1.08601322021341e-05,1.55273318231592e-06,1.98993175643216e-05
-1.0860132102155e-05,1.55273322239698e-06,1.98993175646193e-05
-1.08601320214521e-05,1.55273324577576e-06,1.98993175482433e-05
-1.08601319732422e-05,1.5527332542524e-06,1.9899317548472e-05
-1.08601319304546e-05,1.55273328246538e-06,1.98993175486051e-05
-1.08601318566559e-05,1.55273331931829e-06,1.98993176684633e-05
-1.08601317890628e-05,1.5527333176551e-06,1.98993176687871e-05
-1.0860131750677e-05,1.55273332788294e-06,1.98993178103695e-05
-1.08601317051646e-05,1.55273335241254e-06,1.9899317810619e-05
-1.08601316457061e-05,1.55273338133444e-06,1.98993178108179e-05
-1.08601315998893e-05,1.55273341859113e-06,1.98993179760754e-05
-1.08601315538905e-05,1.55273343170917e-06,1.98993179763004e-05
-1.08601314843303e-05,1.55273344253129e-06,1.98993179765139e-05
-1.08601314134066e-05,1.55273347129612e-06,1.98993181575517e-05
-1.0860131352039e-05,1.55273347009644e-06,1.98993181578429e-05
-1.08601312894356e-05,1.55273347027832e-06,1.98993181580374e-05
-1.08601312549942e-05,1.55273350945823e-06,1.98993183381361e-05
-1.0860131248941e-05,1.5527335395698e-06,1.98993183381617e-05
-1.08601312192521e-05,1.55273356906262e-06,1.98993183382482e-05
-1.0860131179951e-05,1.55273359689228e-06,1.98993183383307e-05
-1.08601311271403e-05,1.55273361619019e-06,1.98993184072601e-05
-1.0860131065294e-05,1.55273361972087e-06,1.98993184075367e-05
-1.08601310379532e-05,1.55273364554503e-06,1.98993184076152e-05
-1.08601310215559e-05,1.55273369911582e-06,1.98993185793622e-05
-1.08601309787282e-05,1.55273373432667e-06,1.98993185795871e-05
-1.08601309405792e-05,1.55273376450865e-06,1.98993185797116e-05
-1.08601309071731e-05,1.5527337866889e-06,1.98993187562555e-05
-1.08601308824435e-05,1.55273378303289e-06,1.98993187563931e-05
-1.0860130852983e-05,1.5527337901121e-06,1.98993187564921e-05
-1.08601307936473e-05,1.55273381965556e-06,1.98993189246263e-05
-1.08601307200197e-05,1.55273384333773e-06,1.98993189249669e-05
-1.08601306582299e-05,1.55273387788423e-06,1.98993189418447e-05
-1.08601306251615e-05,1.55273389686509e-06,1.98993189420151e-05
-1.08601305853112e-05,1.552733913836e-06,1.98993189421441e-05
-1.08601305294513e-05,1.55273392628645e-06,1.98993189422581e-05
-1.08601304862313e-05,1.55273393997957e-06,1.98993189423186e-05
-1.08601304739791e-05,1.55273397640745e-06,1.98993191262461e-05
-1.08601304564733e-05,1.55273401177988e-06,1.98993192996523e-05
-1.08601304291374e-05,1.55273402520387e-06,1.98993192998553e-05
-1.0860130414196e-05,1.55273405090946e-06,1.98993192999356e-05
-1.08601304019435e-05,1.55273406616061e-06,1.98993194367529e-05
-1.08601303657506e-05,1.5527340737894e-06,1.98993194369415e-05
-1.0860130308378e-05,1.55273411653711e-06,1.98993194371336e-05
-1.08601302739278e-05,1.55273414599063e-06,1.98993194372055e-05
-1.08601302502375e-05,1.5527341710721e-06,1.98993196212158e-05
-1.08601302020355e-05,1.55273420185022e-06,1.98993196214369e-05
-1.08601301639823e-05,1.55273421517071e-06,1.98993196215457e-05
-1.08601301345761e-05,1.55273423455557e-06,1.98993197071002e-05
-1.08601300722169e-05,1.55273424727759e-06,1.98993197074019e-05
-1.08601300099137e-05,1.55273424802208e-06,1.98993197075816e-05
-1.08601299529126e-05,1.55273425951493e-06,1.98993198543553e-05
-1.08601298717619e-05,1.55273427782061e-06,1.98993198547493e-05
-1.08601297969056e-05,1.55273430362874e-06,1.98993198549873e-05
-1.08601297476855e-05,1.55273434089794e-06,1.98993199649715e-05
-1.08601297266411e-05,1.55273438931614e-06,1.98993199650964e-05
-1.08601297052362e-05,1.55273442780972e-06,1.98993200663401e-05
-1.08601296521207e-05,1.55273442904782e-06,1.98993200666318e-05
-1.08601295979561e-05,1.5527344428428e-06,1.98993200668216e-05
-1.08601295800102e-05,1.5527344700268e-06,1.98993200803826e-05
-1.08601295487901e-05,1.55273447567202e-06,1.98993200805325e-05
-1.08601294923164e-05,1.55273447481433e-06,1.98993200807004e-05
-1.08601294595864e-05,1.55273449791437e-06,1.98993203132533e-05
-1.08601294198691e-05,1.55273453382982e-06,1.98993203134467e-05
-1.08601293568487e-05,1.55273455598041e-06,1.98993203136332e-05
-1.0860129320401e-05,1.55273458134687e-06,1.98993203513882e-05
-1.0860129275562e-05,1.55273459595667e-06,1.98993203515887e-05
-1.08601292113409e-05,1.55273461328741e-06,1.98993203517816e-05
-1.08601291693843e-05,1.55273462055859e-06,1.98993203518738e-05
-1.08601291154589e-05,1.5527346405561e-06,1.98993205776288e-05
-1.08601290368081e-05,1.5527346340415e-06,1.98993205779745e-05
-1.08601289601575e-05,1.55273463709193e-06,1.98993205781917e-05
-1.08601289290749e-05,1.55273466829952e-06,1.98993207289167e-05
-1.08601289062221e-05,1.55273467759429e-06,1.98993207290566e-05
-1.08601288406821e-05,1.55273469791798e-06,1.98993207292676e-05
-1.08601287869104e-05,1.55273473453099e-06,1.98993208728541e-05
-1.08601287544882e-05,1.552734765264e-06,1.98993208730095e-05
-1.0860128695553e-05,1.5527347890746e-06,1.98993208731741e-05
-1.0860128636498e-05,1.55273481559922e-06,1.98993210380876e-05
-1.08601285857045e-05,1.55273482118579e-06,1.98993210383563e-05
-1.0860128530016e-05,1.55273484031872e-06,1.98993210385414e-05
-1.08601284807539e-05,1.5527348810081e-06,1.98993211921785e-05
-1.08601284418337e-05,1.55273491610676e-06,1.98993211923767e-05
-1.08601283942175e-05,1.55273495138475e-06,1.98993213441184e-05
-1.08601283508021e-05,1.55273497355535e-06,1.9899321344352e-05
-1.08601283343667e-05,1.55273498244551e-06,1.98993213444091e-05
-1.08601282949365e-05,1.55273502463222e-06,1.98993215363956e-05
-1.08601282417859e-05,1.55273507663564e-06,1.98993215366604e-05
-1.08601281770033e-05,1.55273511860022e-06,1.9899321535293e-05
-1.08601281172841e-05,1.55273515299035e-06,1.9899321744745e-05
-1.08601280612187e-05,1.55273516446212e-06,1.98993217449958e-05
-1.08601279743112e-05,1.5527351706931e-06,1.98993217452373e-05
-1.08601278944979e-05,1.55273518541568e-06,1.98993217453743e-05
-1.0860127841656e-05,1.55273520981265e-06,1.98993217886384e-05
-1.08601277880924e-05,1.55273520636639e-06,1.98993217888382e-05
-1.08601277430898e-05,1.55273518839747e-06,1.98993217889533e-05
-1.08601277086968e-05,1.55273521028794e-06,1.98993219642398e-05
-1.08601276595487e-05,1.55273523697792e-06,1.98993219644586e-05
-1.08601276185514e-05,1.55273525657012e-06,1.9899321964581e-05
-1.08601275608318e-05,1.55273529746005e-06,1.98993219904851e-05
-1.08601274773189e-05,1.55273531480478e-06,1.98993219908657e-05
-1.0860127413706e-05,1.55273532191562e-06,1.98993220279812e-05
-1.08601273611913e-05,1.5527353277642e-06,1.98993220282364e-05
-1.08601273414401e-05,1.55273534912897e-06,1.98993220282945e-05
-1.0860127328278e-05,1.55273539570284e-06,1.9899322149798e-05
-1.08601272755424e-05,1.55273542402711e-06,1.98993221500263e-05
-1.08601272152228e-05,1.55273544304476e-06,1.98993221501766e-05
-1.08601271389912e-05,1.55273547548917e-06,1.98993222867158e-05
-1.08601270577525e-05,1.55273550454017e-06,1.98993222870418e-05
-1.08601269722949e-05,1.55273554164214e-06,1.98993222872784e-05
-1.08601268970016e-05,1.55273557732267e-06,1.98993222874254e-05
-1.08601268359993e-05,1.55273559424611e-06,1.98993222875004e-05
-1.08601267740492e-05,1.55273561791303e-06,1.98993224866774e-05
-1.08601267322641e-05,1.55273565243667e-06,1.98993224868364e-05
-1.08601266962793e-05,1.55273569071428e-06,1.9899322486922e-05
-1.08601266855514e-05,1.55273572175505e-06,1.989932254499e-05
-1.08601266770156e-05,1.55273574249843e-06,1.98993225450401e-05
-1.08601266253362e-05,1.55273577193855e-06,1.98993226667705e-05
-1.08601265701384e-05,1.55273577189861e-06,1.98993226670408e-05
-1.08601265329618e-05,1.55273578271438e-06,1.98993226671532e-05
-1.08601264847325e-05,1.55273580871795e-06,1.98993228263187e-05
-1.08601264102462e-05,1.55273582916425e-06,1.98993228266483e-05
-1.08601263317724e-05,1.55273585604218e-06,1.98993228268497e-05
-1.08601262749301e-05,1.5527359016941e-06,1.9899323088389e-05
-1.08601262369299e-05,1.55273595479741e-06,1.98993230885721e-05
-1.08601262090693e-05,1.5527359864506e-06,1.98993232637266e-05
-1.08601261625445e-05,1.55273601196699e-06,1.98993232639517e-05
-1.08601261172584e-05,1.55273603243107e-06,1.98993232640919e-05
-1.08601260833422e-05,1.55273604539097e-06,1.98993233686784e-05
-1.08601260219377e-05,1.5527360626069e-06,1.98993233689456e-05
-1.08601259733084e-05,1.55273608004016e-06,1.98993233690943e-05
-1.08601259231931e-05,1.55273610649004e-06,1.98993234411066e-05
-1.08601258684585e-05,1.55273612550487e-06,1.9899323441351e-05
-1.08601258319821e-05,1.55273614602737e-06,1.9899323441469e-05
-1.0860125766619e-05,1.55273618722691e-06,1.98993236105968e-05
-1.0860125718624e-05,1.55273621913707e-06,1.98993236108373e-05
-1.08601256960038e-05,1.55273623450209e-06,1.98993236109236e-05
-1.08601256471731e-05,1.5527362571106e-06,1.98993236110368e-05
-1.08601255823663e-05,1.55273630560984e-06,1.98993237866078e-05
-1.08601255313759e-05,1.55273633393755e-06,1.98993237868454e-05
-1.0860125485602e-05,1.55273636658434e-06,1.98993237869689e-05
-1.0860125421773e-05,1.55273641717379e-06,1.98993238283494e-05
-1.08601253724277e-05,1.55273645533507e-06,1.98993238286264e-05
-1.08601253205121e-05,1.5527364867731e-06,1.98993238288025e-05
-1.0860125234881e-05,1.55273653220954e-06,1.98993238594135e-05
-1.08601251632597e-05,1.55273656986579e-06,1.98993238597557e-05
-1.08601251076916e-05,1.5527365836275e-06,1.98993238599024e-05
-1.08601250563389e-05,1.55273660811589e-06,1.98993240638861e-05
-1.08601250287637e-05,1.55273662848739e-06,1.98993240640356e-05
-1.08601249923125e-05,1.55273664636584e-06,1.98993242799702e-05
-1.08601249433861e-05,1.55273665253424e-06,1.98993242802241e-05
-1.08601248798285e-05,1.55273665493893e-06,1.9899324280428e-05
-1.08601247963793e-05,1.55273666137914e-06,1.9899324388088e-05
-1.08601247335362e-05,1.55273667534282e-06,1.98993243883915e-05
-1.08601246842345e-05,1.55273669610536e-06,1.98993243885435e-05
-1.0860124645488e-05,1.55273673309238e-06,1.98993245087696e-05
-1.08601246045446e-05,1.5527367631953e-06,1.98993245089531e-05
-1.08601245476359e-05,1.55273677475872e-06,1.98993245091045e-05
-1.0860124496162e-05,1.55273679551173e-06,1.98993246337738e-05
-1.08601244351689e-05,1.55273681687611e-06,1.9899324634024e-05
-1.08601243545795e-05,1.55273685040321e-06,1.98993246342524e-05
-1.08601242812699e-05,1.55273688523723e-06,1.98993246343801e-05
-1.0860124205388e-05,1.55273690792136e-06,1.98993246344631e-05
-1.08601241353308e-05,1.55273692422276e-06,1.98993247030188e-05
-1.08601240665231e-05,1.55273693716673e-06,1.98993247032746e-05
-1.08601239920403e-05,1.55273699209798e-06,1.98993248838434e-05
-1.08601239390491e-05,1.55273703467518e-06,1.98993248840842e-05
-1.08601238577036e-05,1.55273706043755e-06,1.98993248843112e-05
-1.08601237716145e-05,1.55273708859082e-06,1.98993249969412e-05
-1.08601237205259e-05,1.55273709932081e-06,1.98993249971871e-05
-1.086012369407e-05,1.55273711311931e-06,1.98993249972761e-05
-1.08601236738017e-05,1.55273713144715e-06,1.98993251307381e-05
-1.08601236462005e-05,1.55273715604775e-06,1.98993251308657e-05
-1.08601236124822e-05,1.55273718910812e-06,1.98993252638957e-05
-1.08601235654638e-05,1.55273721922261e-06,1.9899325264139e-05
-1.08601234947127e-05,1.55273724684375e-06,1.98993252643524e-05
-1.08601234132345e-05,1.5527372671839e-06,1.98993254232706e-05
-1.08601233353735e-05,1.55273727608064e-06,1.98993254235947e-05
-1.08601232470464e-05,1.55273729598501e-06,1.98993254238328e-05
-1.08601231769277e-05,1.55273731359687e-06,1.98993254239554e-05
-1.08601231367921e-05,1.55273732951616e-06,1.98993254239967e-05
-1.08601230902304e-05,1.55273736501176e-06,1.98993254636596e-05
-1.08601230499018e-05,1.55273741007848e-06,1.9899325608489e-05
-1.08601229954374e-05,1.5527374336963e-06,1.98993256087884e-05
-1.0860122935805e-05,1.55273744454998e-06,1.98993256089938e-05
-1.0860122899107e-05,1.55273746720035e-06,1.98993256090855e-05
-1.08601228549109e-05,1.55273752183475e-06,1.98993257019971e-05
-1.08601228022237e-05,1.55273756152135e-06,1.98993257022071e-05
-1.08601227439452e-05,1.55273757184054e-06,1.98993257023494e-05
-1.08601226812862e-05,1.55273759992067e-06,1.98993258494341e-05
-1.08601226390434e-05,1.55273761292158e-06,1.98993258496074e-05
-1.08601225994919e-05,1.5527376194481e-06,1.98993258497071e-05
-1.08601225464331e-05,1.55273765648356e-06,1.98993260027681e-05
-1.08601224955767e-05,1.55273768250123e-06,1.98993260029651e-05
-1.08601224538743e-05,1.55273771204955e-06,1.9899326003078e-05
-1.08601224274318e-05,1.5527377566614e-06,1.98993261640552e-05
-1.08601223940551e-05,1.55273779025814e-06,1.98993261642183e-05
-1.08601223453711e-05,1.5527378155959e-06,1.9899326382821e-05
-1.08601223040087e-05,1.55273783081325e-06,1.98993263830148e-05
-1.08601222403456e-05,1.55273783496541e-06,1.98993263831988e-05
-1.08601221757498e-05,1.55273785298993e-06,1.98993264708472e-05
-1.08601221630891e-05,1.55273787897323e-06,1.98993264708999e-05
-1.08601221663392e-05,1.55273790086898e-06,1.98993264708953e-05
-1.08601221522928e-05,1.5527379216395e-06,1.98993264709289e-05
-1.08601221165337e-05,1.55273794846673e-06,1.98993264709779e-05
-1.08601220570906e-05,1.55273797372341e-06,1.98993266458498e-05
-1.08601220026695e-05,1.55273799802579e-06,1.9899326646062e-05
-1.08601219535629e-05,1.55273802197628e-06,1.98993266461817e-05
-1.08601219024661e-05,1.55273803766292e-06,1.98993267295907e-05
-1.08601218716061e-05,1.55273803469316e-06,1.98993267297335e-05
-1.0860121834388e-05,1.55273805766905e-06,1.98993268270087e-05
-1.08601217741755e-05,1.5527380788065e-06,1.98993268273094e-05
-1.08601217188355e-05,1.55273811131648e-06,1.9899326827489e-05
-1.08601216729002e-05,1.55273812536524e-06,1.98993269171648e-05
-1.08601216055777e-05,1.55273813157949e-06,1.98993269174662e-05
-1.08601215437312e-05,1.55273816463169e-06,1.98993269176485e-05
-1.08601214855767e-05,1.5527382121337e-06,1.98993270262213e-05
-1.0860121444219e-05,1.55273824980945e-06,1.98993270264289e-05
-1.0860121415795e-05,1.55273827644356e-06,1.98993270265325e-05
-1.0860121353264e-05,1.55273829812661e-06,1.98993271876696e-05
-1.0860121287835e-05,1.55273830559839e-06,1.98993271879918e-05
-1.08601212223419e-05,1.55273831585749e-06,1.98993273806008e-05
-1.08601211562013e-05,1.55273833701826e-06,1.98993273809562e-05
-1.08601210814334e-05,1.55273837280412e-06,1.98993273812215e-05
-1.08601209883453e-05,1.55273841002562e-06,1.98993274717224e-05
-1.08601209182163e-05,1.5527384321921e-06,1.9899327472073e-05
-1.08601208558958e-05,1.5527384551204e-06,1.98993274722593e-05
-1.08601207991155e-05,1.55273849361129e-06,1.9899327472369e-05
